Date,Predicted Close,Symbol
2024-11-09,11.379325631020391,VTRS
2024-11-10,11.38677414918304,VTRS
2024-11-11,11.981543976280342,VTRS
2024-11-12,11.999116804069947,VTRS
2024-11-13,12.010194878765326,VTRS
2024-11-14,12.028839433459602,VTRS
2024-11-15,12.04826960606722,VTRS
2024-11-16,11.431462683575718,VTRS
2024-11-17,11.43891120173806,VTRS
2024-11-18,12.033681028835062,VTRS
2024-11-19,12.051253856624342,VTRS
2024-11-20,12.062331931319635,VTRS
2024-11-21,12.08097648601426,VTRS
2024-11-22,12.100406658621091,VTRS
2024-11-23,11.483599736130339,VTRS
2024-11-24,11.49104825429308,VTRS
2024-11-25,12.085818081389778,VTRS
2024-11-26,12.103390909178456,VTRS
2024-11-27,12.114468983873854,VTRS
2024-11-28,12.133113538568521,VTRS
2024-11-29,12.152543711174964,VTRS
2024-11-30,11.535736788683899,VTRS
2024-12-01,11.543185306847548,VTRS
2024-12-02,12.137955133942718,VTRS
2024-12-03,12.155527961732567,VTRS
2024-12-04,12.16660603642821,VTRS
2024-12-05,12.185250591122491,VTRS
2024-12-06,12.204680763729241,VTRS
2024-12-07,11.587873841237988,VTRS
2024-12-08,11.59532235940089,VTRS
