Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,25.676133026109422,,RF
2024-11-11,25.616713547337156,,RF
2024-11-12,25.776312539215215,,RF
2024-11-13,25.727694045716316,,RF
2024-11-14,25.739536331583224,,RF
2024-11-15,25.747570798189987,,RF
2024-11-18,25.740508918556127,,RF
2024-11-19,25.75000161035932,,RF
2024-11-20,25.74743634454299,,RF
2024-11-21,25.7479069348319,,RF
2024-11-22,25.74869008037019,,RF
2024-11-25,25.748097160860333,,RF
2024-11-26,25.74865634481771,,RF
2024-11-27,25.748530101972282,,RF
2024-11-28,25.748535031285893,,RF
2024-11-29,25.748600450690727,,RF
2024-12-02,25.748556849926196,,RF
2024-12-03,25.7485890983027,,RF
2024-12-04,25.748583735268348,,RF
2024-12-05,25.748582232303963,,RF
2024-12-06,25.748587237043942,,RF
2024-12-09,25.748584266544054,,RF
2024-12-10,25.748586065155397,,RF
2024-12-11,25.748585913124924,,RF
2024-12-12,25.748585698105614,,RF
2024-12-13,25.7485860586743,,RF
2024-12-16,25.748585867396006,,RF
2024-12-17,25.748585962872827,,RF
2024-12-18,25.748585966156075,,RF
2024-12-19,25.74858594515672,,RF
