Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,145.7983938515911,,MHK
2024-11-11,145.15819337086623,,MHK
2024-11-12,144.64095573991935,,MHK
2024-11-13,144.77955107556392,,MHK
2024-11-14,144.72193145603003,,MHK
2024-11-15,144.74477296147353,,MHK
2024-11-18,144.82165822839923,,MHK
2024-11-19,144.8629941983925,,MHK
2024-11-20,144.8564687917543,,MHK
2024-11-21,144.8603782250154,,MHK
2024-11-22,144.856495947735,,MHK
2024-11-25,144.84817884753195,,MHK
2024-11-26,144.844548202242,,MHK
2024-11-27,144.84469910498188,,MHK
2024-11-28,144.84446783660806,,MHK
2024-11-29,144.845036668531,,MHK
2024-12-02,144.84590403963247,,MHK
2024-12-03,144.84624861566357,,MHK
2024-12-04,144.84626889770013,,MHK
2024-12-05,144.84627539491387,,MHK
2024-12-06,144.84620043441637,,MHK
2024-12-09,144.8461108853258,,MHK
2024-12-10,144.84607631610473,,MHK
2024-12-11,144.8460718217257,,MHK
2024-12-12,144.84607300678363,,MHK
2024-12-13,144.84608225276338,,MHK
2024-12-16,144.8460915136522,,MHK
2024-12-17,144.84609510441334,,MHK
2024-12-18,144.84609571471188,,MHK
2024-12-19,144.8460953933201,,MHK
