Date,Predicted Close,Symbol
2024-11-09,338.4583731352073,CPAY
2024-11-10,339.0481991295216,CPAY
2024-11-11,346.5687341322113,CPAY
2024-11-12,347.42227316384174,CPAY
2024-11-13,348.0358184004935,CPAY
2024-11-14,348.5955365011658,CPAY
2024-11-15,349.6632572843988,CPAY
2024-11-16,342.5871527702223,CPAY
2024-11-17,343.1769787645328,CPAY
2024-11-18,350.69751376721894,CPAY
2024-11-19,351.55105279884583,CPAY
2024-11-20,352.164598035496,CPAY
2024-11-21,352.724316136172,CPAY
2024-11-22,353.79203691939614,CPAY
2024-11-23,346.71593240522856,CPAY
2024-11-24,347.30575839954406,CPAY
2024-11-25,354.8262934022265,CPAY
2024-11-26,355.6798324338459,CPAY
2024-11-27,356.29337767049725,CPAY
2024-11-28,356.85309577117425,CPAY
2024-11-29,357.9208165543935,CPAY
2024-11-30,350.8447120402218,CPAY
2024-12-01,351.4345380345483,CPAY
2024-12-02,358.95507303721234,CPAY
2024-12-03,359.8086120688458,CPAY
2024-12-04,360.422157305501,CPAY
2024-12-05,360.9818754061718,CPAY
2024-12-06,362.0495961893957,CPAY
2024-12-07,354.97349167522157,CPAY
2024-12-08,355.56331766954,CPAY
