Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,146.59701211105093,,J
2024-11-11,146.13927989983398,,J
2024-11-12,145.9740458874002,,J
2024-11-13,146.1001163111916,,J
2024-11-14,145.99904462289516,,J
2024-11-15,145.99883295203782,,J
2024-11-18,146.0370605886369,,J
2024-11-19,146.0371359344947,,J
2024-11-20,146.03211444042643,,J
2024-11-21,146.03884596175175,,J
2024-11-22,146.03753977354694,,J
2024-11-25,146.03510067115695,,J
2024-11-26,146.0356189604435,,J
2024-11-27,146.0357091376836,,J
2024-11-28,146.03529455658438,,J
2024-11-29,146.0354735930281,,J
2024-12-02,146.0356003899641,,J
2024-12-03,146.03554449758633,,J
2024-12-04,146.03555553679337,,J
2024-12-05,146.03557747889565,,J
2024-12-06,146.03556066685124,,J
2024-12-09,146.0355557909788,,J
2024-12-10,146.0355599890431,,J
2024-12-11,146.035558212864,,J
2024-12-12,146.0355573440136,,J
2024-12-13,146.0355586419987,,J
2024-12-16,146.03555869619328,,J
2024-12-17,146.03555844651098,,J
2024-12-18,146.0355586165595,,J
2024-12-19,146.03555862541643,,J
