Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,60.277310693075556,,BALL
2024-11-11,60.2904629102314,,BALL
2024-11-12,60.272519607908926,,BALL
2024-11-13,60.27197558172948,,BALL
2024-11-14,60.28077351016475,,BALL
2024-11-15,60.28196381718502,,BALL
2024-11-18,60.281204842234764,,BALL
2024-11-19,60.28031104301741,,BALL
2024-11-20,60.28056325138828,,BALL
2024-11-21,60.28088851330757,,BALL
2024-11-22,60.2809063232269,,BALL
2024-11-25,60.28083098489402,,BALL
2024-11-26,60.28080340028743,,BALL
2024-11-27,60.280823380850826,,BALL
2024-11-28,60.28083602311938,,BALL
2024-11-29,60.28083384499761,,BALL
2024-12-02,60.280829664103216,,BALL
2024-12-03,60.28082927775801,,BALL
2024-12-04,60.28083048200312,,BALL
2024-12-05,60.28083089084956,,BALL
2024-12-06,60.28083064872711,,BALL
2024-12-09,60.280830467044545,,BALL
2024-12-10,60.28083049476842,,BALL
2024-12-11,60.28083055622035,,BALL
2024-12-12,60.280830563402375,,BALL
2024-12-13,60.280830547179775,,BALL
2024-12-16,60.28083054098893,,BALL
2024-12-17,60.28083054428586,,BALL
2024-12-18,60.280830546951876,,BALL
2024-12-19,60.280830546644665,,BALL
