Date,Predicted Close,Symbol
2024-11-09,104.84468362317078,MRK
2024-11-10,104.66948907932743,MRK
2024-11-11,103.65132656863925,MRK
2024-11-12,103.16380702933381,MRK
2024-11-13,103.03628508507681,MRK
2024-11-14,102.94827700465636,MRK
2024-11-15,102.81956563612624,MRK
2024-11-16,103.61832380236496,MRK
2024-11-17,103.44312925852265,MRK
2024-11-18,102.42496674783459,MRK
2024-11-19,101.93744720852956,MRK
2024-11-20,101.80992526427292,MRK
2024-11-21,101.72191718385245,MRK
2024-11-22,101.5932058153229,MRK
2024-11-23,102.39196398156098,MRK
2024-11-24,102.21676943771784,MRK
2024-11-25,101.19860692702996,MRK
2024-11-26,100.71108738772585,MRK
2024-11-27,100.58356544346898,MRK
2024-11-28,100.49555736304843,MRK
2024-11-29,100.36684599451955,MRK
2024-11-30,101.16560416075801,MRK
2024-12-01,100.9904096169137,MRK
2024-12-02,99.97224710622865,MRK
2024-12-03,99.48472756692213,MRK
2024-12-04,99.35720562266475,MRK
2024-12-05,99.26919754224501,MRK
2024-12-06,99.14048617371597,MRK
2024-12-07,99.93924433995451,MRK
2024-12-08,99.76404979611121,MRK
