Symbol,Date,Predicted Close
BIIB,2024-11-08,173.2676522446817
BIIB,2024-11-11,173.53284344165826
BIIB,2024-11-12,176.68268550623742
BIIB,2024-11-13,175.71778230817117
BIIB,2024-11-14,175.90715846818097
BIIB,2024-11-15,171.95533058496721
BIIB,2024-11-18,170.69273604810402
BIIB,2024-11-19,170.79120345605196
BIIB,2024-11-20,172.93892616652298
BIIB,2024-11-21,169.0644404635765
BIIB,2024-11-22,169.36493321145736
BIIB,2024-11-25,167.56469717343168
BIIB,2024-11-26,168.0866396317482
BIIB,2024-11-27,167.25340475890394
BIIB,2024-11-28,170.48000327723423
BIIB,2024-11-29,169.25569765214019
BIIB,2024-12-02,168.3267343286241
BIIB,2024-12-03,162.9188218318609
BIIB,2024-12-04,162.1310040158995
BIIB,2024-12-05,162.06327663811595
BIIB,2024-12-06,164.7803521599372
BIIB,2024-12-09,161.51230547338483
BIIB,2024-12-10,161.4607541347104
BIIB,2024-12-11,160.07559399169318
BIIB,2024-12-12,160.46479807865725
BIIB,2024-12-13,160.12701502157847
BIIB,2024-12-16,163.31899207211606
BIIB,2024-12-17,162.21169150271845
BIIB,2024-12-18,161.78716206626677
BIIB,2024-12-19,157.0360254694207
