Symbol,Date,Predicted Close
EXC,2024-11-08,40.470087490687675
EXC,2024-11-11,40.50930666074574
EXC,2024-11-12,40.54818089394389
EXC,2024-11-13,40.58669926550209
EXC,2024-11-14,40.624851024787425
EXC,2024-11-15,40.66262560202672
EXC,2024-11-18,40.700012614866374
EXC,2024-11-19,40.73700187477335
EXC,2024-11-20,40.77358339327137
EXC,2024-11-21,40.809747388006244
EXC,2024-11-22,40.84548428863504
EXC,2024-11-25,40.88078474253356
EXC,2024-11-26,40.91563962031715
EXC,2024-11-27,40.95004002116991
EXC,2024-11-28,40.98397727797774
EXC,2024-11-29,41.017442962260695
EXC,2024-12-02,41.05042888890088
EXC,2024-12-03,41.08292712066173
EXC,2024-12-04,41.1149299724952
EXC,2024-12-05,41.14643001563352
EXC,2024-12-06,41.17742008146256
EXC,2024-12-09,41.20789326517392
EXC,2024-12-10,41.23784292919315
EXC,2024-12-11,41.26726270638209
EXC,2024-12-12,41.2961465030131
EXC,2024-12-13,41.32448850151364
EXC,2024-12-16,41.352283162979724
EXC,2024-12-17,41.37952522945697
EXC,2024-12-18,41.40620972598863
EXC,2024-12-19,41.43233196242956
