Symbol,Date,Predicted Close
AMP,2024-11-08,544.5667000383315
AMP,2024-11-11,549.3617581915101
AMP,2024-11-12,553.0830826829254
AMP,2024-11-13,559.9436928440099
AMP,2024-11-14,559.6516663248192
AMP,2024-11-15,561.0118367507216
AMP,2024-11-18,562.434807575841
AMP,2024-11-19,563.9722218617954
AMP,2024-11-20,568.6381311173444
AMP,2024-11-21,596.1856436120988
AMP,2024-11-22,584.4047057715815
AMP,2024-11-25,587.1182923427449
AMP,2024-11-26,575.4513462958462
AMP,2024-11-27,578.0733386654792
AMP,2024-11-28,584.2912369966535
AMP,2024-11-29,589.2546270803681
AMP,2024-12-02,588.012706141704
AMP,2024-12-03,586.9236191030583
AMP,2024-12-04,586.1649148817334
AMP,2024-12-05,586.6806797143296
AMP,2024-12-06,592.6403836507052
AMP,2024-12-09,632.6414824126838
AMP,2024-12-10,616.9999307106598
AMP,2024-12-11,620.5137837363008
AMP,2024-12-12,610.8847746215919
AMP,2024-12-13,614.5503414873692
AMP,2024-12-16,619.5693065848416
AMP,2024-12-17,625.4438013858213
AMP,2024-12-18,624.658049605817
AMP,2024-12-19,624.7451729901816
