Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,355.67951489270826,,ACN
2024-11-11,355.4913282488807,,ACN
2024-11-12,354.7514480731097,,ACN
2024-11-13,354.65519244487956,,ACN
2024-11-14,354.85921495372565,,ACN
2024-11-15,354.8429161670758,,ACN
2024-11-18,354.86581163448324,,ACN
2024-11-19,354.9071856334933,,ACN
2024-11-20,354.9076705925939,,ACN
2024-11-21,354.9002657545803,,ACN
2024-11-22,354.9013820577895,,ACN
2024-11-25,354.899437657073,,ACN
2024-11-26,354.8973436484921,,ACN
2024-11-27,354.89744072778836,,ACN
2024-11-28,354.89766462312735,,ACN
2024-11-29,354.89760847967705,,ACN
2024-12-02,354.897743823648,,ACN
2024-12-03,354.89784365308054,,ACN
2024-12-04,354.8978371167769,,ACN
2024-12-05,354.8978332809567,,ACN
2024-12-06,354.8978353393126,,ACN
2024-12-09,354.8978270021809,,ACN
2024-12-10,354.8978224215655,,ACN
2024-12-11,354.89782262922523,,ACN
2024-12-12,354.89782247202703,,ACN
2024-12-13,354.89782243651723,,ACN
2024-12-16,354.89782290834887,,ACN
2024-12-17,354.89782311434914,,ACN
2024-12-18,354.89782311888047,,ACN
2024-12-19,354.8978231422957,,ACN
