Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,558.5497916081083,,SNPS
2024-11-11,559.0201686418411,,SNPS
2024-11-12,559.0879631828855,,SNPS
2024-11-13,559.110111983065,,SNPS
2024-11-14,559.2062981201678,,SNPS
2024-11-15,559.218701305406,,SNPS
2024-11-18,559.205183317415,,SNPS
2024-11-19,559.2013182052141,,SNPS
2024-11-20,559.2010873060409,,SNPS
2024-11-21,559.2009476619471,,SNPS
2024-11-22,559.2011146946949,,SNPS
2024-11-25,559.2012673036674,,SNPS
2024-11-26,559.2012835738973,,SNPS
2024-11-27,559.2012689688643,,SNPS
2024-11-28,559.2012633068127,,SNPS
2024-11-29,559.2012615030269,,SNPS
2024-12-02,559.2012611227534,,SNPS
2024-12-03,559.2012614608188,,SNPS
2024-12-04,559.2012616962239,,SNPS
2024-12-05,559.2012617313537,,SNPS
2024-12-06,559.2012617187364,,SNPS
2024-12-09,559.201261709321,,SNPS
2024-12-10,559.2012617048547,,SNPS
2024-12-11,559.2012617040099,,SNPS
2024-12-12,559.2012617045249,,SNPS
2024-12-13,559.201261704888,,SNPS
2024-12-16,559.2012617049714,,SNPS
2024-12-17,559.2012617049664,,SNPS
2024-12-18,559.201261704951,,SNPS
2024-12-19,559.2012617049422,,SNPS
