Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,22.321862720457705,,T
2024-11-11,22.319704812641984,,T
2024-11-12,22.317198741720198,,T
2024-11-13,22.327979556505866,,T
2024-11-14,22.322026836631515,,T
2024-11-15,22.32276316385951,,T
2024-11-18,22.322956399397626,,T
2024-11-19,22.32306733900017,,T
2024-11-20,22.322780048207637,,T
2024-11-21,22.3229181761917,,T
2024-11-22,22.322901324301515,,T
2024-11-25,22.322895028567515,,T
2024-11-26,22.3228910287075,,T
2024-11-27,22.322898399030876,,T
2024-11-28,22.322895085125687,,T
2024-11-29,22.32289540360582,,T
2024-12-02,22.322895569015735,,T
2024-12-03,22.322895694199378,,T
2024-12-04,22.322895505114563,,T
2024-12-05,22.322895584179722,,T
2024-12-06,22.32289557894906,,T
2024-12-09,22.322895574882097,,T
2024-12-10,22.32289557116202,,T
2024-12-11,22.322895576003294,,T
2024-12-12,22.32289557413653,,T
2024-12-13,22.32289557420225,,T
2024-12-16,22.322895574298652,,T
2024-12-17,22.32289557440645,,T
2024-12-18,22.322895574283105,,T
2024-12-19,22.322895574326733,,T
