Symbol,Date,Predicted Close
NRG,2024-11-08,95.80987563166352
NRG,2024-11-11,95.97661743134643
NRG,2024-11-12,95.77485333889175
NRG,2024-11-13,95.65311501559563
NRG,2024-11-14,95.70170163250793
NRG,2024-11-15,95.69561728864298
NRG,2024-11-18,95.6885936273899
NRG,2024-11-19,95.70298923323398
NRG,2024-11-20,95.70372472213036
NRG,2024-11-21,95.70130068153338
NRG,2024-11-22,95.70277246385922
NRG,2024-11-25,95.70250447094291
NRG,2024-11-26,95.70184416630838
NRG,2024-11-27,95.70206503557313
NRG,2024-11-28,95.70208268243617
NRG,2024-11-29,95.70199570689728
NRG,2024-12-02,95.70204741707727
NRG,2024-12-03,95.70206052712864
NRG,2024-12-04,95.70204437816972
NRG,2024-12-05,95.70205081282242
NRG,2024-12-06,95.70205262407363
NRG,2024-12-09,95.70204914319835
NRG,2024-12-10,95.70204991528932
NRG,2024-12-11,95.70205038599082
NRG,2024-12-12,95.70204983878124
NRG,2024-12-13,95.70204997866699
NRG,2024-12-16,95.7020500998237
NRG,2024-12-17,95.70205000964825
NRG,2024-12-18,95.70205002519037
NRG,2024-12-19,95.70205004713718
