Date,Predicted Close,Symbol
2024-11-09,389.88966084388557,DPZ
2024-11-10,389.21787267002264,DPZ
2024-11-11,394.5948208505756,DPZ
2024-11-12,393.08456809425815,DPZ
2024-11-13,392.7504853100815,DPZ
2024-11-14,390.8053218507548,DPZ
2024-11-15,389.7251574291177,DPZ
2024-11-16,385.18710799022836,DPZ
2024-11-17,384.5153198163698,DPZ
2024-11-18,389.89226799691886,DPZ
2024-11-19,388.38201524059724,DPZ
2024-11-20,388.04793245642014,DPZ
2024-11-21,386.1027689971014,DPZ
2024-11-22,385.02260457545344,DPZ
2024-11-23,380.4845551365749,DPZ
2024-11-24,379.812766962717,DPZ
2024-11-25,385.18971514326216,DPZ
2024-11-26,383.67946238693594,DPZ
2024-11-27,383.34537960276435,DPZ
2024-11-28,381.4002161434374,DPZ
2024-11-29,380.3200517217891,DPZ
2024-11-30,375.78200228290734,DPZ
2024-12-01,375.11021410905835,DPZ
2024-12-02,380.4871622895905,DPZ
2024-12-03,378.97690953327464,DPZ
2024-12-04,378.64282674910027,DPZ
2024-12-05,376.6976632897823,DPZ
2024-12-06,375.61749886813175,DPZ
2024-12-07,371.07944942924684,DPZ
2024-12-08,370.4076612553897,DPZ
