Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,143.41181545547585,,VST
2024-11-11,144.12788719145115,,VST
2024-11-12,144.02811330479364,,VST
2024-11-13,143.53816243843667,,VST
2024-11-14,143.20798836135904,,VST
2024-11-15,143.04254034905782,,VST
2024-11-18,142.95199104929347,,VST
2024-11-19,142.9384806394747,,VST
2024-11-20,142.95383270121934,,VST
2024-11-21,142.96990497920677,,VST
2024-11-22,142.98218678055545,,VST
2024-11-25,142.9895354831961,,VST
2024-11-26,142.99191310861184,,VST
2024-11-27,142.9920960377841,,VST
2024-11-28,142.9915145039999,,VST
2024-11-29,142.99081077304166,,VST
2024-12-02,142.9903173061021,,VST
2024-12-03,142.99008363695924,,VST
2024-12-04,142.9900029072216,,VST
2024-12-05,142.99000435073728,,VST
2024-12-06,142.99003415871047,,VST
2024-12-09,142.99006228439146,,VST
2024-12-10,142.99007995674708,,VST
2024-12-11,142.9900885223581,,VST
2024-12-12,142.990090857845,,VST
2024-12-13,142.9900903258485,,VST
2024-12-16,142.99008904614283,,VST
2024-12-17,142.99008794932192,,VST
2024-12-18,142.99008728085647,,VST
2024-12-19,142.99008699555188,,VST
