Date,Predicted Close,Symbol
2024-11-09,174.9572601636181,AMAT
2024-11-10,174.63641831270877,AMAT
2024-11-11,180.55673975255112,AMAT
2024-11-12,179.60240460993222,AMAT
2024-11-13,178.88104818493204,AMAT
2024-11-14,178.91307572699432,AMAT
2024-11-15,178.91982542293323,AMAT
2024-11-16,172.71137200574051,AMAT
2024-11-17,172.39053015482898,AMAT
2024-11-18,178.31085159466795,AMAT
2024-11-19,177.35651645204481,AMAT
2024-11-20,176.63516002704463,AMAT
2024-11-21,176.66718756911226,AMAT
2024-11-22,176.6739372650418,AMAT
2024-11-23,170.46548384785706,AMAT
2024-11-24,170.14464199694922,AMAT
2024-11-25,176.0649634367847,AMAT
2024-11-26,175.11062829415548,AMAT
2024-11-27,174.38927186915794,AMAT
2024-11-28,174.42129941122434,AMAT
2024-11-29,174.4280491071504,AMAT
2024-11-30,168.21959568996243,AMAT
2024-12-01,167.89875383906403,AMAT
2024-12-02,173.81907527888458,AMAT
2024-12-03,172.86474013626616,AMAT
2024-12-04,172.14338371127005,AMAT
2024-12-05,172.1754112533336,AMAT
2024-12-06,172.18216094926376,AMAT
2024-12-07,165.97370753207338,AMAT
2024-12-08,165.65286568116616,AMAT
2024-11-09,174.9572601636181,AMAT
2024-11-10,174.63641831270877,AMAT
2024-11-11,180.55673975255112,AMAT
2024-11-12,179.60240460993222,AMAT
2024-11-13,178.88104818493204,AMAT
2024-11-14,178.91307572699432,AMAT
2024-11-15,178.91982542293323,AMAT
2024-11-16,172.71137200574051,AMAT
2024-11-17,172.39053015482898,AMAT
2024-11-18,178.31085159466795,AMAT
2024-11-19,177.35651645204481,AMAT
2024-11-20,176.63516002704463,AMAT
2024-11-21,176.66718756911226,AMAT
2024-11-22,176.6739372650418,AMAT
2024-11-23,170.46548384785706,AMAT
2024-11-24,170.14464199694922,AMAT
2024-11-25,176.0649634367847,AMAT
2024-11-26,175.11062829415548,AMAT
2024-11-27,174.38927186915794,AMAT
2024-11-28,174.42129941122434,AMAT
2024-11-29,174.4280491071504,AMAT
2024-11-30,168.21959568996243,AMAT
2024-12-01,167.89875383906403,AMAT
2024-12-02,173.81907527888458,AMAT
2024-12-03,172.86474013626616,AMAT
2024-12-04,172.14338371127005,AMAT
2024-12-05,172.1754112533336,AMAT
2024-12-06,172.18216094926373,AMAT
2024-12-07,165.97370753207338,AMAT
2024-12-08,165.65286568116616,AMAT
2024-11-09,174.9572601636181,AMAT
2024-11-10,174.63641831270877,AMAT
2024-11-11,180.55673975255112,AMAT
2024-11-12,179.60240460993222,AMAT
2024-11-13,178.88104818493204,AMAT
2024-11-14,178.91307572699432,AMAT
2024-11-15,178.91982542293323,AMAT
2024-11-16,172.71137200574051,AMAT
2024-11-17,172.39053015482898,AMAT
2024-11-18,178.31085159466795,AMAT
2024-11-19,177.35651645204481,AMAT
2024-11-20,176.63516002704463,AMAT
2024-11-21,176.66718756911226,AMAT
2024-11-22,176.6739372650418,AMAT
2024-11-23,170.46548384785706,AMAT
2024-11-24,170.14464199694922,AMAT
2024-11-25,176.0649634367847,AMAT
2024-11-26,175.11062829415548,AMAT
2024-11-27,174.38927186915794,AMAT
2024-11-28,174.42129941122434,AMAT
2024-11-29,174.4280491071504,AMAT
2024-11-30,168.21959568996243,AMAT
2024-12-01,167.89875383906403,AMAT
2024-12-02,173.81907527888458,AMAT
2024-12-03,172.86474013626616,AMAT
2024-12-04,172.14338371127005,AMAT
2024-12-05,172.1754112533336,AMAT
2024-12-06,172.18216094926373,AMAT
2024-12-07,165.97370753207338,AMAT
2024-12-08,165.65286568116616,AMAT
