Symbol,Date,Predicted Close
EBAY,2024-11-08,62.064954583853265
EBAY,2024-11-11,61.71675931961485
EBAY,2024-11-12,61.19848982215671
EBAY,2024-11-13,61.23750269246696
EBAY,2024-11-14,61.45472312483179
EBAY,2024-11-15,59.041898324378685
EBAY,2024-11-18,59.29510015111895
EBAY,2024-11-19,59.5102589658441
EBAY,2024-11-20,59.91547823811902
EBAY,2024-11-21,59.29914017693688
EBAY,2024-11-22,59.31777278756376
EBAY,2024-11-25,59.4362294089536
EBAY,2024-11-26,59.47921556579714
EBAY,2024-11-27,59.057618376859025
EBAY,2024-11-28,58.75067925663823
EBAY,2024-11-29,58.6556210879612
EBAY,2024-12-02,58.68793716801388
EBAY,2024-12-03,54.87382119042785
EBAY,2024-12-04,55.30653409380573
EBAY,2024-12-05,56.50767746631886
EBAY,2024-12-06,57.36570066561241
EBAY,2024-12-09,56.84581684724709
EBAY,2024-12-10,57.34136752345973
EBAY,2024-12-11,57.3312173169545
EBAY,2024-12-12,57.44251337118626
EBAY,2024-12-13,57.058910533382246
EBAY,2024-12-16,56.642582448350154
EBAY,2024-12-17,56.61692221648522
EBAY,2024-12-18,56.744948605453
EBAY,2024-12-19,53.65616986177356
