Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,45.11915313757186,,TFC
2024-11-11,45.4308203312256,,TFC
2024-11-12,45.45874748463694,,TFC
2024-11-13,45.388392545157956,,TFC
2024-11-14,45.36400045542961,,TFC
2024-11-15,45.38157748547571,,TFC
2024-11-18,45.388616745166274,,TFC
2024-11-19,45.38498008906535,,TFC
2024-11-20,45.3822344197952,,TFC
2024-11-21,45.38288755203667,,TFC
2024-11-22,45.38361930124449,,TFC
2024-11-25,45.38352984534876,,TFC
2024-11-26,45.383299258361596,,TFC
2024-11-27,45.383291270149186,,TFC
2024-11-28,45.383346989697365,,TFC
2024-11-29,45.3833548362412,,TFC
2024-12-02,45.38333936391409,,TFC
2024-12-03,45.383334869208525,,TFC
2024-12-04,45.38333810312786,,TFC
2024-12-05,45.38333958116232,,TFC
2024-12-06,45.38333879118686,,TFC
2024-12-09,45.383338250657374,,TFC
2024-12-10,45.38333836778965,,TFC
2024-12-11,45.38333851550164,,TFC
2024-12-12,45.38333849449308,,TFC
2024-12-13,45.3833384482296,,TFC
2024-12-16,45.38333844587513,,TFC
2024-12-17,45.383338456958214,,TFC
2024-12-18,45.38333845835021,,TFC
2024-12-19,45.383338455213135,,TFC
