Date,Predicted Close,Symbol
2024-11-09,42.1831921122965,FCX
2024-11-10,42.160232919350086,FCX
2024-11-11,45.167652131076,FCX
2024-11-12,45.102440533670176,FCX
2024-11-13,45.077106812611135,FCX
2024-11-14,45.08328863002129,FCX
2024-11-15,45.130700040898844,FCX
2024-11-16,42.02247561633826,FCX
2024-11-17,41.99951642339061,FCX
2024-11-18,45.00693563511489,FCX
2024-11-19,44.94172403770732,FCX
2024-11-20,44.91639031664792,FCX
2024-11-21,44.922572134060154,FCX
2024-11-22,44.96998354493348,FCX
2024-11-23,41.86175912037689,FCX
2024-11-24,41.838799927431126,FCX
2024-11-25,44.846219139153796,FCX
2024-11-26,44.78100754174317,FCX
2024-11-27,44.75567382068456,FCX
2024-11-28,44.761855638096634,FCX
2024-11-29,44.80926704896812,FCX
2024-11-30,41.70104262440989,FCX
2024-12-01,41.67808343146881,FCX
2024-12-02,44.6855026431838,FCX
2024-12-03,44.62029104577901,FCX
2024-12-04,44.59495732472143,FCX
2024-12-05,44.601139142132,FCX
2024-12-06,44.64855055300496,FCX
2024-12-07,41.5403261284457,FCX
2024-12-08,41.5173669355007,FCX
