Symbol,Date,Predicted Close
FCX,2024-11-08,44.723675728530054
FCX,2024-11-11,44.710945507231145
FCX,2024-11-12,45.083198949846334
FCX,2024-11-13,45.22137388851335
FCX,2024-11-14,44.34520033051313
FCX,2024-11-15,43.09257525064296
FCX,2024-11-18,43.7160856252903
FCX,2024-11-19,44.06267274489958
FCX,2024-11-20,44.5492730626506
FCX,2024-11-21,44.37136804214376
FCX,2024-11-22,45.550775625825594
FCX,2024-11-25,44.09178293578704
FCX,2024-11-26,42.71821696178781
FCX,2024-11-27,42.59769982562712
FCX,2024-11-28,42.85516297808566
FCX,2024-11-29,42.85215329614269
FCX,2024-12-02,42.106519670144365
FCX,2024-12-03,40.99697480740213
FCX,2024-12-04,41.59512422423384
FCX,2024-12-05,42.09939047573303
FCX,2024-12-06,42.696371540086474
FCX,2024-12-09,42.54583875502197
FCX,2024-12-10,43.97622046227708
FCX,2024-12-11,42.157241259355814
FCX,2024-12-12,40.65937708280402
FCX,2024-12-13,40.58984189728767
FCX,2024-12-16,40.90160103815209
FCX,2024-12-17,40.965373469926035
FCX,2024-12-18,40.157989378796245
FCX,2024-12-19,38.98076258772954
