Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,683.4195924192237,,INTU
2024-11-11,681.4596125133386,,INTU
2024-11-12,679.9905761336743,,INTU
2024-11-13,679.418738516937,,INTU
2024-11-14,679.4173892829657,,INTU
2024-11-15,679.5425415226192,,INTU
2024-11-18,679.6305212153557,,INTU
2024-11-19,679.6640910087913,,INTU
2024-11-20,679.6653811302369,,INTU
2024-11-21,679.6581117738701,,INTU
2024-11-22,679.6527763480907,,INTU
2024-11-25,679.6507497316558,,INTU
2024-11-26,679.6506316929467,,INTU
2024-11-27,679.6510490231128,,INTU
2024-11-28,679.6513694199125,,INTU
2024-11-29,679.6514934216486,,INTU
2024-12-02,679.6515025983099,,INTU
2024-12-03,679.6514785916522,,INTU
2024-12-04,679.6514594586466,,INTU
2024-12-05,679.651451860045,,INTU
2024-12-06,679.6514511806738,,INTU
2024-12-09,679.6514525628128,,INTU
2024-12-10,679.6514537031006,,INTU
2024-12-11,679.6514541679827,,INTU
2024-12-12,679.651454216632,,INTU
2024-12-13,679.6514541371753,,INTU
2024-12-16,679.6514540692739,,INTU
2024-12-17,679.65145404088,,INTU
2024-12-18,679.6514540374881,,INTU
2024-12-19,679.6514540420444,,INTU
