Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,89.25178272224026,,SWKS
2024-11-11,89.18753193645371,,SWKS
2024-11-12,89.14872973426523,,SWKS
2024-11-13,89.11612342713283,,SWKS
2024-11-14,89.22120282154134,,SWKS
2024-11-15,89.21271354385394,,SWKS
2024-11-18,89.2176127339288,,SWKS
2024-11-19,89.21650529251117,,SWKS
2024-11-20,89.21825999836808,,SWKS
2024-11-21,89.21272088486641,,SWKS
2024-11-22,89.21343764570459,,SWKS
2024-11-25,89.21309493815107,,SWKS
2024-11-26,89.21331798498063,,SWKS
2024-11-27,89.21320831827748,,SWKS
2024-11-28,89.21350334419887,,SWKS
2024-11-29,89.21344733772823,,SWKS
2024-12-02,89.21347071500108,,SWKS
2024-12-03,89.21345024933572,,SWKS
2024-12-04,89.21345781950943,,SWKS
2024-12-05,89.2134418955026,,SWKS
2024-12-06,89.21344602438326,,SWKS
2024-12-09,89.21344443347782,,SWKS
2024-12-10,89.21344598113289,,SWKS
2024-12-11,89.21344543667645,,SWKS
2024-12-12,89.21344631063934,,SWKS
2024-12-13,89.2134460190518,,SWKS
2024-12-16,89.21344612779119,,SWKS
2024-12-17,89.21344602037216,,SWKS
2024-12-18,89.21344605969844,,SWKS
2024-12-19,89.21344601076557,,SWKS
