Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,137.04834133251958,,YUM
2024-11-11,136.82902715858907,,YUM
2024-11-12,136.6408960755467,,YUM
2024-11-13,136.46498729531993,,YUM
2024-11-14,136.46914287390192,,YUM
2024-11-15,136.50421739666174,,YUM
2024-11-18,136.54040497203238,,YUM
2024-11-19,136.56592090268717,,YUM
2024-11-20,136.5758970936306,,YUM
2024-11-21,136.57191012764136,,YUM
2024-11-22,136.56580864359833,,YUM
2024-11-25,136.5610591866626,,YUM
2024-11-26,136.55875836082325,,YUM
2024-11-27,136.5586130068949,,YUM
2024-11-28,136.5595059160327,,YUM
2024-11-29,136.56036398072405,,YUM
2024-12-02,136.5608625531526,,YUM
2024-12-03,136.56099451588057,,YUM
2024-12-04,136.56090582523248,,YUM
2024-12-05,136.56076300179492,,YUM
2024-12-06,136.56066256980725,,YUM
2024-12-09,136.56062236133224,,YUM
2024-12-10,136.56062544226776,,YUM
2024-12-11,136.5606458380748,,YUM
2024-12-12,136.56066449661557,,YUM
2024-12-13,136.5606741852784,,YUM
2024-12-16,136.5606759074032,,YUM
2024-12-17,136.56067347726042,,YUM
2024-12-18,136.56067034355306,,YUM
2024-12-19,136.56066829362814,,YUM
