Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,67.44327343441209,,XEL
2024-11-11,67.30910680065719,,XEL
2024-11-12,67.42640194897437,,XEL
2024-11-13,67.39012499559534,,XEL
2024-11-14,67.33385274231587,,XEL
2024-11-15,67.35169545567318,,XEL
2024-11-18,67.34974855562268,,XEL
2024-11-19,67.34191111610915,,XEL
2024-11-20,67.34754988233833,,XEL
2024-11-21,67.34854675405381,,XEL
2024-11-22,67.34705818872466,,XEL
2024-11-25,67.34796953300581,,XEL
2024-11-26,67.34809260367626,,XEL
2024-11-27,67.3476878091994,,XEL
2024-11-28,67.34781178691885,,XEL
2024-11-29,67.34784473030665,,XEL
2024-12-02,67.34776741285621,,XEL
2024-12-03,67.34779379858115,,XEL
2024-12-04,67.34780688072927,,XEL
2024-12-05,67.34779287597112,,XEL
2024-12-06,67.34779747400496,,XEL
2024-12-09,67.34780042018782,,XEL
2024-12-10,67.34779742601152,,XEL
2024-12-11,67.34779800551117,,XEL
2024-12-12,67.34779863078651,,XEL
2024-12-13,67.34779803790757,,XEL
2024-12-16,67.3477981203436,,XEL
2024-12-17,67.34779827094172,,XEL
2024-12-18,67.3477981627816,,XEL
2024-12-19,67.34779817323076,,XEL
