Symbol,Date,Predicted Close
SYY,2024-11-08,77.4045552278766
SYY,2024-11-11,77.36856579739926
SYY,2024-11-12,77.35941637251281
SYY,2024-11-13,77.36755342363527
SYY,2024-11-14,77.36437585103839
SYY,2024-11-15,77.36341508003049
SYY,2024-11-18,77.36379725508202
SYY,2024-11-19,77.36401762237178
SYY,2024-11-20,77.36390342614146
SYY,2024-11-21,77.36390328817133
SYY,2024-11-22,77.3639211664938
SYY,2024-11-25,77.36392059645912
SYY,2024-11-26,77.36391664760997
SYY,2024-11-27,77.36391750878396
SYY,2024-11-28,77.36391793953173
SYY,2024-11-29,77.36391775101961
SYY,2024-12-02,77.3639176877278
SYY,2024-12-03,77.36391773740012
SYY,2024-12-04,77.36391773953245
SYY,2024-12-05,77.3639177313532
SYY,2024-12-06,77.36391773192985
SYY,2024-12-09,77.36391773341447
SYY,2024-12-10,77.36391773303743
SYY,2024-12-11,77.36391773284478
SYY,2024-12-12,77.3639177329338
SYY,2024-12-13,77.36391773295703
SYY,2024-12-16,77.36391773293676
SYY,2024-12-17,77.36391773293607
SYY,2024-12-18,77.36391773293965
SYY,2024-12-19,77.36391773293929
