Symbol,Date,Predicted Close
FE,2024-11-08,41.54685392238249
FE,2024-11-11,41.51080311221672
FE,2024-11-12,41.54918972536345
FE,2024-11-13,41.57379963404746
FE,2024-11-14,41.546923890572955
FE,2024-11-15,41.547451933520534
FE,2024-11-18,41.55075454333218
FE,2024-11-19,41.54662514762718
FE,2024-11-20,41.54498488672683
FE,2024-11-21,41.547312616522305
FE,2024-11-22,41.547147347880966
FE,2024-11-25,41.54686982943841
FE,2024-11-26,41.547287660413964
FE,2024-11-27,41.54738661443651
FE,2024-11-28,41.54718620723675
FE,2024-11-29,41.54721213795993
FE,2024-12-02,41.54723357146008
FE,2024-12-03,41.54719296979767
FE,2024-12-04,41.54718821489957
FE,2024-12-05,41.54720529803145
FE,2024-12-06,41.54720198758588
FE,2024-12-09,41.547200501595626
FE,2024-12-10,41.547204330468645
FE,2024-12-11,41.5472044044307
FE,2024-12-12,41.54720296768554
FE,2024-12-13,41.54720334772434
FE,2024-12-16,41.54720343309117
FE,2024-12-17,41.54720308067963
FE,2024-12-18,41.547203104029876
FE,2024-12-19,41.54720322283643
FE,2024-11-08,41.54685392238249
FE,2024-11-11,41.51080311221672
FE,2024-11-12,41.54918972536345
FE,2024-11-13,41.57379963404746
FE,2024-11-14,41.546923890572955
FE,2024-11-15,41.547451933520534
FE,2024-11-18,41.55075454333218
FE,2024-11-19,41.54662514762718
FE,2024-11-20,41.54498488672683
FE,2024-11-21,41.547312616522305
FE,2024-11-22,41.547147347880966
FE,2024-11-25,41.54686982943841
FE,2024-11-26,41.547287660413964
FE,2024-11-27,41.54738661443651
FE,2024-11-28,41.54718620723675
FE,2024-11-29,41.54721213795993
FE,2024-12-02,41.54723357146008
FE,2024-12-03,41.54719296979767
FE,2024-12-04,41.54718821489957
FE,2024-12-05,41.54720529803145
FE,2024-12-06,41.54720198758588
FE,2024-12-09,41.547200501595626
FE,2024-12-10,41.547204330468645
FE,2024-12-11,41.5472044044307
FE,2024-12-12,41.54720296768554
FE,2024-12-13,41.54720334772434
FE,2024-12-16,41.54720343309117
FE,2024-12-17,41.54720308067963
FE,2024-12-18,41.547203104029876
FE,2024-12-19,41.54720322283643
