Date,ARIMA_Forecast,RNN_Forecast,Symbol
2024-11-08,87.75630368656259,,TXT
2024-11-11,87.32956121842064,,TXT
2024-11-12,87.12008903826639,,TXT
2024-11-13,87.15398608872565,,TXT
2024-11-14,87.1178832858778,,TXT
2024-11-15,87.12918436069822,,TXT
2024-11-18,87.16581479430026,,TXT
2024-11-19,87.16958533566967,,TXT
2024-11-20,87.17238995771923,,TXT
2024-11-21,87.17568405117939,,TXT
2024-11-22,87.17259713418856,,TXT
2024-11-25,87.17099528102736,,TXT
2024-11-26,87.17079962378189,,TXT
2024-11-27,87.1701740858562,,TXT
2024-11-28,87.17016357411255,,TXT
2024-11-29,87.17039851049157,,TXT
2024-12-02,87.17043723525892,,TXT
2024-12-03,87.17049820799127,,TXT
2024-12-04,87.17054285590191,,TXT
2024-12-05,87.17052826229255,,TXT
2024-12-06,87.17052024868033,,TXT
2024-12-09,87.1705167061832,,TXT
2024-12-10,87.17050940426496,,TXT
2024-12-11,87.17050805205275,,TXT
2024-12-12,87.17050894528815,,TXT
2024-12-13,87.17050902642612,,TXT
2024-12-16,87.17050967574085,,TXT
2024-12-17,87.17051015758159,,TXT
2024-12-18,87.17051015931976,,TXT
2024-12-19,87.1705101686033,,TXT
