,0
symbol,EIX
basic_statistics_mean,69.4591772353079
basic_statistics_std,7.768193223837551
basic_statistics_min,58.174720764160156
basic_statistics_max,88.36000061035156
basic_statistics_median,66.86882019042969
basic_statistics_skewness,0.29915010772663914
basic_statistics_kurtosis,0.8901794901429736
stationarity_test_test_statistic,-0.3828156930150288
stationarity_test_p_value,0.9129286460442592
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.20193563893396876
volatility_analysis_max_volatility,0.3290694237632043
volatility_analysis_min_volatility,0.07443511506364511
volatility_analysis_avg_volatility,0.19558945948159953
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\EIX_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\EIX_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\EIX_seasonality_analysis.png
