,0
symbol,DHR
basic_statistics_mean,234.62055712281543
basic_statistics_std,21.894121912332537
basic_statistics_min,184.33029174804688
basic_statistics_max,280.48626708984375
basic_statistics_median,231.37332153320312
basic_statistics_skewness,-0.08725150358989041
basic_statistics_kurtosis,4.113142170601193
stationarity_test_test_statistic,-1.7155206613453133
stationarity_test_p_value,0.4231340279667398
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.23374718234822
volatility_analysis_max_volatility,0.3750196599111787
volatility_analysis_min_volatility,0.1279520145199692
volatility_analysis_avg_volatility,0.22481706958540607
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\DHR_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\DHR_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\DHR_seasonality_analysis.png
