,0
symbol,NOW
basic_statistics_mean,666.073139722035
basic_statistics_std,163.5523942963136
basic_statistics_min,366.32000732421875
basic_statistics_max,1070.0699462890625
basic_statistics_median,687.52001953125
basic_statistics_skewness,-0.19087895947726982
basic_statistics_kurtosis,5.97053891683666
stationarity_test_test_statistic,-0.04274614671862009
stationarity_test_p_value,0.9548509822952502
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.44407586647939, '5%': -2.867592847097137, '10%': -2.5699939338217668}"
volatility_analysis_annual_volatility,0.3278181589612203
volatility_analysis_max_volatility,0.5965064973145573
volatility_analysis_min_volatility,0.1461989544154334
volatility_analysis_avg_volatility,0.3148371130815004
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\NOW_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\NOW_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\NOW_seasonality_analysis.png
