,0
symbol,DOW
basic_statistics_mean,50.705703338813386
basic_statistics_std,3.040991852749271
basic_statistics_min,42.96552276611328
basic_statistics_max,57.57097625732422
basic_statistics_median,50.83665084838867
basic_statistics_skewness,-0.06948734615222452
basic_statistics_kurtosis,1.0106981052531632
stationarity_test_test_statistic,-2.216509168158435
stationarity_test_p_value,0.20030823624656913
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.2123204937332032
volatility_analysis_max_volatility,0.2961939016766284
volatility_analysis_min_volatility,0.13129940700529463
volatility_analysis_avg_volatility,0.20592013819310942
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\DOW_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\DOW_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\DOW_seasonality_analysis.png
