,0
symbol,JBL
basic_statistics_mean,111.17413782131648
basic_statistics_std,19.50900995857616
basic_statistics_min,65.04918670654297
basic_statistics_max,154.20980834960938
basic_statistics_median,113.72122955322266
basic_statistics_skewness,0.338767868372666
basic_statistics_kurtosis,18.44460323265678
stationarity_test_test_statistic,-2.1398502936064263
stationarity_test_p_value,0.2287953172972758
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.3735031432129874
volatility_analysis_max_volatility,0.7251425616784226
volatility_analysis_min_volatility,0.14745255030769872
volatility_analysis_avg_volatility,0.3480399477787978
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\JBL_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\JBL_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\JBL_seasonality_analysis.png
