,0
symbol,AMD
basic_statistics_mean,130.51758835568498
basic_statistics_std,33.370105241769615
basic_statistics_min,62.33000183105469
basic_statistics_max,211.3800048828125
basic_statistics_median,134.27000427246094
basic_statistics_skewness,0.15736526525129724
basic_statistics_kurtosis,2.012037517001808
stationarity_test_test_statistic,-2.076921801659735
stationarity_test_p_value,0.2538951326628498
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.47854784932564637
volatility_analysis_max_volatility,0.7092840370822994
volatility_analysis_min_volatility,0.24899083442111114
volatility_analysis_avg_volatility,0.4725818000599301
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\AMD_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\AMD_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\AMD_seasonality_analysis.png
