,0
symbol,KHC
basic_statistics_mean,34.09284677723589
basic_statistics_std,1.9905976566820776
basic_statistics_min,29.06024932861328
basic_statistics_max,38.87166213989258
basic_statistics_median,34.43305587768555
basic_statistics_skewness,-0.7884603026670968
basic_statistics_kurtosis,4.542210136726706
stationarity_test_test_statistic,-2.36283344244002
stationarity_test_p_value,0.15250226250424842
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.18506623126470353
volatility_analysis_max_volatility,0.3020044530416022
volatility_analysis_min_volatility,0.08076094959664697
volatility_analysis_avg_volatility,0.17406472526982195
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\KHC_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\KHC_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\KHC_seasonality_analysis.png
