,0
symbol,MRK
basic_statistics_mean,111.40654010733051
basic_statistics_std,9.807855277274411
basic_statistics_min,96.30999755859375
basic_statistics_max,132.07635498046875
basic_statistics_median,108.71575927734375
basic_statistics_skewness,-0.7870763092131089
basic_statistics_kurtosis,8.439280490694951
stationarity_test_test_statistic,-1.4897866461254863
stationarity_test_p_value,0.5385575530959225
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.20045333715263436
volatility_analysis_max_volatility,0.39861809562789613
volatility_analysis_min_volatility,0.10266293223044227
volatility_analysis_avg_volatility,0.19172485190416816
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\MRK_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\MRK_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\MRK_seasonality_analysis.png
