,0
symbol,UNH
basic_statistics_mean,509.3823256780105
basic_statistics_std,42.19041508207058
basic_statistics_min,435.7993469238281
basic_statistics_max,625.25
basic_statistics_median,497.08111572265625
basic_statistics_skewness,-0.11816116503696777
basic_statistics_kurtosis,5.8028884527171884
stationarity_test_test_statistic,-1.2136541036804727
stationarity_test_p_value,0.6676946545212327
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.23284319413036778
volatility_analysis_max_volatility,0.39486262424742996
volatility_analysis_min_volatility,0.10267278600625375
volatility_analysis_avg_volatility,0.2215677536064828
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\UNH_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\UNH_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\UNH_seasonality_analysis.png
