,0
symbol,DD
basic_statistics_mean,73.55924136028963
basic_statistics_std,6.066506275217641
basic_statistics_min,60.04387283325195
basic_statistics_max,89.13446044921875
basic_statistics_median,72.79145050048828
basic_statistics_skewness,-1.0171866172024846
basic_statistics_kurtosis,17.755313988300298
stationarity_test_test_statistic,-1.693410003775739
stationarity_test_p_value,0.43451099978657326
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.44407586647939, '5%': -2.867592847097137, '10%': -2.5699939338217668}"
volatility_analysis_annual_volatility,0.25203937100474727
volatility_analysis_max_volatility,0.5942070351710133
volatility_analysis_min_volatility,0.11496084867058291
volatility_analysis_avg_volatility,0.23649850358587154
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\DD_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\DD_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\DD_seasonality_analysis.png
