,0
symbol,FANG
basic_statistics_mean,157.73131730997636
basic_statistics_std,27.88161540537164
basic_statistics_min,113.65746307373047
basic_statistics_max,207.3980712890625
basic_statistics_median,148.8015899658203
basic_statistics_skewness,0.01635243145866962
basic_statistics_kurtosis,2.6986952951873056
stationarity_test_test_statistic,-1.421683652206893
stationarity_test_p_value,0.5718376953842236
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.2868204872277563
volatility_analysis_max_volatility,0.47800818614572815
volatility_analysis_min_volatility,0.08565642326032513
volatility_analysis_avg_volatility,0.27259494316777755
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\FANG_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\FANG_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\FANG_seasonality_analysis.png
