,0
symbol,GOOGL
basic_statistics_mean,139.1411348212038
basic_statistics_std,26.317910049475163
basic_statistics_min,85.98707580566406
basic_statistics_max,190.9266357421875
basic_statistics_median,137.3299560546875
basic_statistics_skewness,-0.12028656964614438
basic_statistics_kurtosis,4.904174220191253
stationarity_test_test_statistic,-1.6100054715110292
stationarity_test_p_value,0.4779727800846537
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.28892328378183413
volatility_analysis_max_volatility,0.5536973305217415
volatility_analysis_min_volatility,0.1477066582386677
volatility_analysis_avg_volatility,0.2776153706829881
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\GOOGL_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\GOOGL_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\GOOGL_seasonality_analysis.png
