,0
symbol,MSCI
basic_statistics_mean,522.9765526658532
basic_statistics_std,39.92142132845652
basic_statistics_min,442.1107177734375
basic_statistics_max,611.6810913085938
basic_statistics_median,525.5027465820312
basic_statistics_skewness,-1.036919279998651
basic_statistics_kurtosis,15.868238136113789
stationarity_test_test_statistic,-2.4181247839664564
stationarity_test_p_value,0.13668603055298606
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.28356908881917176
volatility_analysis_max_volatility,0.5488851606135289
volatility_analysis_min_volatility,0.12687437222439513
volatility_analysis_avg_volatility,0.2642093780835261
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\MSCI_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\MSCI_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\MSCI_seasonality_analysis.png
