,0
symbol,NSC
basic_statistics_mean,224.51980552752647
basic_statistics_std,21.627406462907647
basic_statistics_min,179.1392364501953
basic_statistics_max,277.0
basic_statistics_median,224.59356689453125
basic_statistics_skewness,1.3482598790430713
basic_statistics_kurtosis,9.042976295039427
stationarity_test_test_statistic,-1.1093344744730185
stationarity_test_p_value,0.711335105109952
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.253088016719022
volatility_analysis_max_volatility,0.44500237842909857
volatility_analysis_min_volatility,0.11989043177161296
volatility_analysis_avg_volatility,0.24030565374818963
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\NSC_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\NSC_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\NSC_seasonality_analysis.png
