,0
symbol,CPB
basic_statistics_mean,45.163299497100766
basic_statistics_std,4.088279037849685
basic_statistics_min,36.83964157104492
basic_statistics_max,53.87002182006836
basic_statistics_median,44.29405212402344
basic_statistics_skewness,-0.3067740184498439
basic_statistics_kurtosis,5.4319824487206025
stationarity_test_test_statistic,-2.1385878776595466
stationarity_test_p_value,0.22928386258698608
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.21191943388639714
volatility_analysis_max_volatility,0.3542554830739335
volatility_analysis_min_volatility,0.11636349583508768
volatility_analysis_avg_volatility,0.2056578293515558
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\CPB_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\CPB_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\CPB_seasonality_analysis.png
