,0
symbol,MCK
basic_statistics_mean,469.4639786623124
basic_statistics_std,80.04996260983921
basic_statistics_min,332.74859619140625
basic_statistics_max,629.5752563476562
basic_statistics_median,459.59796142578125
basic_statistics_skewness,-0.8162878205641871
basic_statistics_kurtosis,17.523012713069
stationarity_test_test_statistic,-0.43511031485857976
stationarity_test_p_value,0.9040695100890248
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4441047380903007, '5%': -2.867605550172837, '10%': -2.570000704119326}"
volatility_analysis_annual_volatility,0.23334377890441152
volatility_analysis_max_volatility,0.5446505559519764
volatility_analysis_min_volatility,0.1068930838040397
volatility_analysis_avg_volatility,0.214055116491203
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\MCK_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\MCK_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\MCK_seasonality_analysis.png
