,0
symbol,AKAM
basic_statistics_mean,98.13783795521314
basic_statistics_std,12.365093489202753
basic_statistics_min,70.75
basic_statistics_max,128.32000732421875
basic_statistics_median,99.63999938964844
basic_statistics_skewness,-1.4239640093624093
basic_statistics_kurtosis,21.688993683563794
stationarity_test_test_statistic,-1.654442081267755
stationarity_test_p_value,0.4547247895634666
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.2725357070175662
volatility_analysis_max_volatility,0.5712045726918897
volatility_analysis_min_volatility,0.08297983822672234
volatility_analysis_avg_volatility,0.23953859626527554
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\AKAM_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\AKAM_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\AKAM_seasonality_analysis.png
