,0
symbol,VRTX
basic_statistics_mean,393.0807488772577
basic_statistics_std,63.74459591578384
basic_statistics_min,283.2300109863281
basic_statistics_max,516.739990234375
basic_statistics_median,393.4800109863281
basic_statistics_skewness,1.2118714538965016
basic_statistics_kurtosis,13.683224769776874
stationarity_test_test_statistic,-1.3606672801440585
stationarity_test_p_value,0.6009808137456394
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.23381631180867643
volatility_analysis_max_volatility,0.5397729301135897
volatility_analysis_min_volatility,0.09851959206434081
volatility_analysis_avg_volatility,0.21959231740216523
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\VRTX_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\VRTX_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\VRTX_seasonality_analysis.png
