,0
symbol,OXY
basic_statistics_mean,59.42202401904703
basic_statistics_std,4.1011410224002764
basic_statistics_min,49.56999969482422
basic_statistics_max,68.71289825439453
basic_statistics_median,59.83559036254883
basic_statistics_skewness,0.10752330742811962
basic_statistics_kurtosis,0.9507628724747605
stationarity_test_test_statistic,-2.0419574947233863
stationarity_test_p_value,0.26848444351895173
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.24832088524159657
volatility_analysis_max_volatility,0.4161121491379025
volatility_analysis_min_volatility,0.11865458854201556
volatility_analysis_avg_volatility,0.24243241933769344
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\OXY_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\OXY_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\OXY_seasonality_analysis.png
