,0
symbol,AVGO
basic_statistics_mean,110.40606874239916
basic_statistics_std,39.809270824330945
basic_statistics_min,53.54018783569336
basic_statistics_max,185.9499969482422
basic_statistics_median,105.6008071899414
basic_statistics_skewness,0.5555149175565461
basic_statistics_kurtosis,3.9508558430473446
stationarity_test_test_statistic,-0.6027491328437036
stationarity_test_p_value,0.8703596246864683
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4444609168389615, '5%': -2.8677622536920317, '10%': -2.5700842229549266}"
volatility_analysis_annual_volatility,0.3963161346555511
volatility_analysis_max_volatility,0.7893376615823391
volatility_analysis_min_volatility,0.1404917902178062
volatility_analysis_avg_volatility,0.3796158837969426
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\AVGO_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\AVGO_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\AVGO_seasonality_analysis.png
