,0
symbol,SOLV
basic_statistics_mean,63.02070599724264
basic_statistics_std,7.014765551911565
basic_statistics_min,48.02000045776367
basic_statistics_max,75.06999969482422
basic_statistics_median,63.64000129699707
basic_statistics_skewness,0.22056718558242228
basic_statistics_kurtosis,0.05899401796976367
stationarity_test_test_statistic,-1.025294842819941
stationarity_test_p_value,0.7439271658230973
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.469648263987657, '5%': -2.878798906308495, '10%': -2.5759713094779593}"
volatility_analysis_annual_volatility,0.3272119038340691
volatility_analysis_max_volatility,0.46029168856125574
volatility_analysis_min_volatility,0.170639447556376
volatility_analysis_avg_volatility,0.30590010600393386
analysis_period_start_date,2024-04-01 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,170
visualization_files_price_analysis,analysis\visualizations\SOLV_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\SOLV_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\SOLV_seasonality_analysis.png
