,0
symbol,XEL
basic_statistics_mean,59.24852345044301
basic_statistics_std,4.900071161102634
basic_statistics_min,47.034339904785156
basic_statistics_max,72.91999816894531
basic_statistics_median,59.24542236328125
basic_statistics_skewness,-0.5169995355981437
basic_statistics_kurtosis,5.405383636893668
stationarity_test_test_statistic,-1.2288835140013672
stationarity_test_p_value,0.6610490052459773
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.444133731419755, '5%': -2.8676183066831036, '10%': -2.5700075029117166}"
volatility_analysis_annual_volatility,0.2100898472199818
volatility_analysis_max_volatility,0.4874507223827485
volatility_analysis_min_volatility,0.09147193446111947
volatility_analysis_avg_volatility,0.19885870804136993
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\XEL_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\XEL_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\XEL_seasonality_analysis.png
