,0
symbol,CPRT
basic_statistics_mean,47.256476154446354
basic_statistics_std,7.171560523976369
basic_statistics_min,30.274999618530273
basic_statistics_max,63.79999923706055
basic_statistics_median,48.70000076293945
basic_statistics_skewness,0.873703980960637
basic_statistics_kurtosis,7.709187210493389
stationarity_test_test_statistic,-1.1733431379975259
stationarity_test_p_value,0.6849564434558891
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.44407586647939, '5%': -2.867592847097137, '10%': -2.5699939338217668}"
volatility_analysis_annual_volatility,0.22418948392457366
volatility_analysis_max_volatility,0.41332472176098906
volatility_analysis_min_volatility,0.10670656442804553
volatility_analysis_avg_volatility,0.209030529697054
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\CPRT_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\CPRT_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\CPRT_seasonality_analysis.png
