,0
symbol,EXPE
basic_statistics_mean,123.25496884542295
basic_statistics_std,22.216151066340654
basic_statistics_min,87.68000030517578
basic_statistics_max,186.27999877929688
basic_statistics_median,120.19999694824219
basic_statistics_skewness,-0.7626112290395128
basic_statistics_kurtosis,16.581167411190854
stationarity_test_test_statistic,-0.7343489606195709
stationarity_test_p_value,0.8376506719446075
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.4052503958443965
volatility_analysis_max_volatility,0.7784119636181952
volatility_analysis_min_volatility,0.16756186561276742
volatility_analysis_avg_volatility,0.3740075108934675
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\EXPE_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\EXPE_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\EXPE_seasonality_analysis.png
