,0
symbol,APTV
basic_statistics_mean,86.98370060752187
basic_statistics_std,16.283235426378848
basic_statistics_min,52.11000061035156
basic_statistics_max,123.06999969482422
basic_statistics_median,83.26000213623047
basic_statistics_skewness,-0.9483344706874651
basic_statistics_kurtosis,9.583876756461898
stationarity_test_test_statistic,-0.6025942220903457
stationarity_test_p_value,0.8703947608193534
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.36327068261514295
volatility_analysis_max_volatility,0.693158650110506
volatility_analysis_min_volatility,0.17451659695129546
volatility_analysis_avg_volatility,0.35003471072782555
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\APTV_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\APTV_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\APTV_seasonality_analysis.png
