,0
symbol,ED
basic_statistics_mean,90.5122765840463
basic_statistics_std,5.709833106074764
basic_statistics_min,78.11750030517578
basic_statistics_max,106.48139190673828
basic_statistics_median,88.5171127319336
basic_statistics_skewness,-0.09392976645799547
basic_statistics_kurtosis,1.2012611439409113
stationarity_test_test_statistic,-1.4675393556165062
stationarity_test_p_value,0.5495037158557555
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.17289905830926589
volatility_analysis_max_volatility,0.2643439676685989
volatility_analysis_min_volatility,0.09303015517514071
volatility_analysis_avg_volatility,0.16966296044631735
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\ED_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\ED_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\ED_seasonality_analysis.png
