,0
symbol,MKC
basic_statistics_mean,74.70295916773425
basic_statistics_std,7.592976851326324
basic_statistics_min,58.21417236328125
basic_statistics_max,90.70932006835938
basic_statistics_median,74.72090148925781
basic_statistics_skewness,0.6106402757490316
basic_statistics_kurtosis,11.604456047193128
stationarity_test_test_statistic,-1.5941310164913833
stationarity_test_p_value,0.4865410212948693
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.233420482236157
volatility_analysis_max_volatility,0.4267830324921131
volatility_analysis_min_volatility,0.10965858645691348
volatility_analysis_avg_volatility,0.21494780287735718
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\MKC_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\MKC_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\MKC_seasonality_analysis.png
