,0
symbol,TSLA
basic_statistics_mean,215.69353423247466
basic_statistics_std,43.06665534187507
basic_statistics_min,108.0999984741211
basic_statistics_max,352.55999755859375
basic_statistics_median,212.4199981689453
basic_statistics_skewness,0.6865904599383548
basic_statistics_kurtosis,3.834825697595776
stationarity_test_test_statistic,-1.6997638883391284
stationarity_test_p_value,0.43123413280477163
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.5799056592029831
volatility_analysis_max_volatility,1.0710058316951754
volatility_analysis_min_volatility,0.26616221744355595
volatility_analysis_avg_volatility,0.5481768716099551
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\TSLA_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\TSLA_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\TSLA_seasonality_analysis.png
