,0
symbol,DVA
basic_statistics_mean,114.77891918031689
basic_statistics_std,27.481255365635107
basic_statistics_min,73.19999694824219
basic_statistics_max,167.9600067138672
basic_statistics_median,105.69000244140625
basic_statistics_skewness,-0.7261789962690306
basic_statistics_kurtosis,13.507961700765893
stationarity_test_test_statistic,-0.5668893112384734
stationarity_test_p_value,0.8782895553371246
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.332672897902627
volatility_analysis_max_volatility,0.7230208044810091
volatility_analysis_min_volatility,0.15169452987051693
volatility_analysis_avg_volatility,0.3110630315460154
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\DVA_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\DVA_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\DVA_seasonality_analysis.png
