,0
symbol,WYNN
basic_statistics_mean,95.35066970222458
basic_statistics_std,9.301213971643135
basic_statistics_min,73.11238098144531
basic_statistics_max,113.680419921875
basic_statistics_median,96.0152816772461
basic_statistics_skewness,0.193278066180366
basic_statistics_kurtosis,2.832812675333175
stationarity_test_test_statistic,-2.371059729682365
stationarity_test_p_value,0.1500717137849396
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.31187566068531736
volatility_analysis_max_volatility,0.5248985986389347
volatility_analysis_min_volatility,0.14772032129281218
volatility_analysis_avg_volatility,0.29628474975830393
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\WYNN_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\WYNN_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\WYNN_seasonality_analysis.png
