,0
symbol,EPAM
basic_statistics_mean,250.46632020438784
basic_statistics_std,46.2328403179402
basic_statistics_min,170.25
basic_statistics_max,379.3399963378906
basic_statistics_median,246.38999938964844
basic_statistics_skewness,-2.628343878384941
basic_statistics_kurtosis,27.896916901948277
stationarity_test_test_statistic,-2.269497423331516
stationarity_test_p_value,0.18199441565123847
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.44407586647939, '5%': -2.867592847097137, '10%': -2.5699939338217668}"
volatility_analysis_annual_volatility,0.4389200457903545
volatility_analysis_max_volatility,0.9805096289702271
volatility_analysis_min_volatility,0.18746645802816853
volatility_analysis_avg_volatility,0.3920363291276446
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\EPAM_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\EPAM_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\EPAM_seasonality_analysis.png
