,0
symbol,ADI
basic_statistics_mean,194.16388278889804
basic_statistics_std,22.158029941999953
basic_statistics_min,153.2069549560547
basic_statistics_max,242.37673950195312
basic_statistics_median,187.82693481445312
basic_statistics_skewness,0.24268726749752775
basic_statistics_kurtosis,3.370409864846729
stationarity_test_test_statistic,-1.2749346815449982
stationarity_test_p_value,0.6405603022492062
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.444583778100581, '5%': -2.8678163032301995, '10%': -2.570113030490433}"
volatility_analysis_annual_volatility,0.2930142955087845
volatility_analysis_max_volatility,0.5098604211960506
volatility_analysis_min_volatility,0.17009293779450824
volatility_analysis_avg_volatility,0.28508401895302843
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\ADI_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\ADI_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\ADI_seasonality_analysis.png
