,0
symbol,AWK
basic_statistics_mean,133.19376267018785
basic_statistics_std,10.138102828298585
basic_statistics_min,111.93109130859375
basic_statistics_max,154.74185180664062
basic_statistics_median,134.91978454589844
basic_statistics_skewness,0.2160280607726357
basic_statistics_kurtosis,1.6126259671281264
stationarity_test_test_statistic,-2.126833526739531
stationarity_test_p_value,0.23386247281820943
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.2085067141264244
volatility_analysis_max_volatility,0.3633201914995081
volatility_analysis_min_volatility,0.09883370194493876
volatility_analysis_avg_volatility,0.2022580410315545
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\AWK_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\AWK_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\AWK_seasonality_analysis.png
