,0
symbol,CRM
basic_statistics_mean,238.287339462312
basic_statistics_std,45.036625209816435
basic_statistics_min,134.18431091308594
basic_statistics_max,343.17999267578125
basic_statistics_median,238.63534545898438
basic_statistics_skewness,-1.327934770572076
basic_statistics_kurtosis,21.489567136271194
stationarity_test_test_statistic,-1.4614269627919998
stationarity_test_p_value,0.5524993278134126
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.3234296247025403
volatility_analysis_max_volatility,0.805364491638939
volatility_analysis_min_volatility,0.15968123533279058
volatility_analysis_avg_volatility,0.2963488289369869
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\CRM_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\CRM_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\CRM_seasonality_analysis.png
