,0
symbol,FRT
basic_statistics_mean,98.27917137859765
basic_statistics_std,8.886271096196905
basic_statistics_min,80.57009887695312
basic_statistics_max,117.52999877929688
basic_statistics_median,97.94335174560547
basic_statistics_skewness,0.1438930809210896
basic_statistics_kurtosis,0.9525164662944281
stationarity_test_test_statistic,-0.9196181939240713
stationarity_test_p_value,0.7814432338441961
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.21243881049281232
volatility_analysis_max_volatility,0.35133891381427657
volatility_analysis_min_volatility,0.10432709070150385
volatility_analysis_avg_volatility,0.2044200960066261
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\FRT_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\FRT_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\FRT_seasonality_analysis.png
