,0
symbol,GPC
basic_statistics_mean,145.44511383437316
basic_statistics_std,12.239395546812027
basic_statistics_min,113.11000061035156
basic_statistics_max,171.99781799316406
basic_statistics_median,144.13284301757812
basic_statistics_skewness,-3.594122149983125
basic_statistics_kurtosis,44.42736465649605
stationarity_test_test_statistic,-2.303955457761609
stationarity_test_p_value,0.1706954311160404
stationarity_test_is_stationary,False
stationarity_test_critical_values,"{'1%': -3.4440471158221206, '5%': -2.867580197120949, '10%': -2.5699871918402777}"
volatility_analysis_annual_volatility,0.2876233088918215
volatility_analysis_max_volatility,0.8129381165820654
volatility_analysis_min_volatility,0.11206428865719331
volatility_analysis_avg_volatility,0.254171373676082
analysis_period_start_date,2023-01-03 00:00:00
analysis_period_end_date,2024-11-29 00:00:00
analysis_period_trading_days,481
visualization_files_price_analysis,analysis\visualizations\GPC_price_analysis.png
visualization_files_trend_analysis,analysis\visualizations\GPC_trend_analysis.png
visualization_files_seasonality_analysis,analysis\visualizations\GPC_seasonality_analysis.png
